Order_ID,Order_Created_At,Order_Updated_At,Order_Referring_Site,Order_Total_Discount,Order_Total_Price,Product_ID,Product_Quantity,Variant_ID,Currency,Product_Variant_Price,Customer_ID
51703711498317,2025-02-12T07:53:07Z,2025-02-12T07:53:07Z,,0.0,90.0,6861137412173,1,40078395539533,USD,90.00,6233476169805
51690047766605,2025-02-11T13:24:08Z,2025-02-11T13:24:08Z,,0.0,100.0,6861138821197,1,40074990157901,USD,100.00,5684593098829
51689603727437,2025-02-11T12:50:36Z,2025-02-11T12:50:36Z,,0.0,100.0,6861138821197,1,40074990157901,USD,100.00,5684593098829
51688791212109,2025-02-11T11:45:37Z,2025-02-11T11:45:37Z,,0.0,109.5,6861138821197,1,40074990157901,USD,100.00,5684593098829
51688781643853,2025-02-11T11:45:04Z,2025-02-11T11:45:04Z,,0.0,100.0,6861138821197,1,40074990157901,USD,100.00,5684593098829
51688768995405,2025-02-11T11:44:07Z,2025-02-11T11:44:07Z,,0.0,100.0,6861138821197,1,40074990157901,USD,100.00,5684593098829
51688602337357,2025-02-11T11:31:08Z,2025-02-11T11:31:08Z,,0.0,1810.0,6861134463053,1,40074985209933,USD,1800.00,5684593098829
51688535130189,2025-02-11T11:26:03Z,2025-02-11T11:26:03Z,,0.0,1810.0,6861134463053,1,40074985209933,USD,1800.00,5684593098829
51670453354573,2025-02-10T12:50:02Z,2025-02-10T12:50:02Z,,0.0,150.0,6861138985037,1,40119068360781,USD,140.00,5684593098829
51670428418125,2025-02-10T12:46:09Z,2025-02-10T12:46:09Z,,0.0,140.0,6861138985037,1,40119068360781,USD,140.00,5684593098829
51410827771981,2025-01-29T08:17:34Z,2025-01-29T08:17:34Z,,0.0,558.0,6861132824653,1,40074980884557,USD,250.00,5558556721229
51410827771981,2025-01-29T08:17:34Z,2025-01-29T08:17:34Z,,0.0,558.0,6861139116109,1,40074990518349,USD,168.00,5558556721229
51410827771981,2025-01-29T08:17:34Z,2025-01-29T08:17:34Z,,0.0,558.0,6861138985037,1,40119068360781,USD,140.00,5558556721229
51335973994573,2025-01-21T13:03:38Z,2025-01-21T13:03:38Z,,0.0,261.0,6997262401613,1,40436745699405,USD,1.00,5743349465165
51335973994573,2025-01-21T13:03:38Z,2025-01-21T13:03:38Z,,0.0,261.0,6861132824653,1,40074980884557,USD,250.00,5743349465165
51306947444813,2025-01-15T09:42:08Z,2025-01-15T09:42:08Z,,0.0,3180.38,6899767803981,1,40148424982605,USD,0.98,7341359726669
51306947444813,2025-01-15T09:42:08Z,2025-01-15T09:42:08Z,,0.0,3180.38,7024457809997,1,41407431671885,USD,610.00,7341359726669
51268995842125,2025-01-09T09:46:37Z,2025-01-17T13:00:06Z,,0.0,850.0,6861129220173,1,40074989109325,USD,800.00,5743349465165
51199273467981,2024-12-27T06:29:01Z,2024-12-27T06:29:01Z,,0.0,2708.0,6861129220173,1,40074989109325,USD,800.00,5684593098829
51199273467981,2024-12-27T06:29:01Z,2024-12-27T06:29:01Z,,0.0,2708.0,6861139116109,1,40074990518349,USD,168.00,5684593098829
51194752991309,2024-12-26T13:58:01Z,2024-12-26T13:58:01Z,,0.0,178.0,6861139116109,1,40074990518349,USD,168.00,6233476169805
51194748108877,2024-12-26T13:56:34Z,2024-12-26T13:56:34Z,,0.0,178.0,6861139116109,1,40074990518349,USD,168.00,6233476169805
51194745290829,2024-12-26T13:56:05Z,2024-12-26T13:56:05Z,,0.0,150.0,6861138985037,1,40119068360781,USD,140.00,6233476169805
51194744569933,2024-12-26T13:56:01Z,2024-12-26T13:56:01Z,,0.0,150.0,6861138985037,1,40119068360781,USD,140.00,6233476169805
51193080447053,2024-12-26T05:27:05Z,2024-12-26T05:27:05Z,,0.0,3270.0,6861129220173,2,40074989109325,USD,800.00,5684593098829
51193080447053,2024-12-26T05:27:05Z,2024-12-26T05:27:05Z,,0.0,3270.0,6861137576013,2,40075344805965,USD,790.00,5684593098829
51189156872269,2024-12-25T13:23:05Z,2024-12-25T13:23:05Z,,0.0,2408.0,7304110342221,3,41206738059341,USD,36000.00,5743349465165
51189156872269,2024-12-25T13:23:05Z,2024-12-25T13:23:05Z,,0.0,2408.0,7301523439693,2,41199110029389,USD,134.00,5743349465165
51188939423821,2024-12-25T12:07:36Z,2024-12-25T12:22:34Z,,0.0,1600.0,6861129220173,1,40074989109325,USD,800.00,5684593098829
51188939423821,2024-12-25T12:07:36Z,2024-12-25T12:22:34Z,,0.0,1600.0,6861137576013,1,40075344805965,USD,790.00,5684593098829
51188875165773,2024-12-25T11:45:03Z,2024-12-25T11:45:03Z,,0.0,178.0,6861139116109,1,40074990518349,USD,168.00,6233476169805
51188868907085,2024-12-25T11:42:36Z,2024-12-25T11:42:36Z,,0.0,178.0,6861139116109,1,40074990518349,USD,168.00,6233476169805
51188837154893,2024-12-25T11:31:31Z,2024-12-25T11:31:31Z,,0.0,178.0,6861139116109,1,40074990518349,USD,168.00,6233476169805
51188831551565,2024-12-25T11:29:34Z,2024-12-25T11:29:34Z,,0.0,178.0,6861139116109,1,40074990518349,USD,168.00,6233476169805
51188824899661,2024-12-25T11:27:33Z,2024-12-25T11:27:33Z,,0.0,178.0,6861139116109,1,40074990518349,USD,168.00,6233476169805
51188818542669,2024-12-25T11:25:07Z,2024-12-25T11:25:07Z,,0.0,178.0,6861139116109,1,40074990518349,USD,168.00,6233476169805
51188817887309,2024-12-25T11:25:06Z,2024-12-25T11:25:06Z,,0.0,178.0,6861139116109,1,40074990518349,USD,168.00,6233476169805
51188452196429,2024-12-25T09:08:35Z,2024-12-25T09:08:35Z,,0.0,178.0,6861139116109,1,40074990518349,USD,168.00,6233476169805
51188196474957,2024-12-25T07:41:06Z,2024-12-25T07:41:06Z,,0.0,178.0,6861139116109,1,40074990518349,USD,168.00,6233476169805
51188176846925,2024-12-25T07:34:06Z,2024-12-25T07:34:06Z,,0.0,178.0,6861139116109,1,40074990518349,USD,168.00,6233476169805
