Product_ID,Product_Title,Product_Type,Product_Published_At,Product_Variant_Id,Variant_Price,Variant_Inventory_Quantity,Variant_Created_At,Product_Created_At,Body_Html,Variant_Title,Option_Names,Option_Values,Image_Ids,Image_Sources
9679595372857,Jumbo medjool stuffed dates assorted - Decadent box,Dates,2024-10-15T11:48:39Z,50042912211257,1567.0,498,2024-10-15T11:48:41Z,2024-10-15T11:48:39Z,"<p><span>Jumbo medjool Stuffed Dates come with : </span><br><span>Hazelnut Dates</span><span> </span><br><span>Pistachio finger Dates</span><br><span>Apricot Dates</span><br><span>Almond Dates<br></span><br>Net weight : 285g <br><br><span>Shelf Life: Enjoy the freshness for up to 45 days.</span><br><br><span>Storage: Keep them in a cool, dry place to preserve their exquisite taste and texture.</span><br><span>Delivery Information: We offer convenient doorstep delivery, ensuring your Empress Gourmet Stuffed Dates arrives in perfect condition.</span><br><br><span>Packaging: Jumbo medjool stuffed dates assorted - Decadent box set is elegantly packaged, making it an ideal gift choice or a delightful personal indulgence.</span></p>",Default Title,Title,Default Title,48554393862457,https://cdn.shopify.com/s/files/1/0791/3871/8009/files/DSC08850_c66ca135-ee12-4cc7-918e-3d8e3e0696ff.jpg?v=1727841866
9672436744505,Opulent Gift box,Premium baklava,2024-10-06T07:49:37Z,50011616084281,2700.0,494,2024-10-06T07:49:39Z,2024-10-06T07:49:37Z,"<p><strong>Indulge in the ultimate experience with our Opulent Gift Box! This stunning connoisseur is filled with a delicious assortment of Almond nest, cashew baklava, pista burma, cashew nest, tamaria, almond baklava.<br>With a net weight of 570g and a shelf life of up to 45 days, this is the perfect gift for yourself or your loved ones.<br><br>Delight in the exquisite taste and texture, and enjoy seamless doorstep delivery and elegant packaging. Don't miss out on this one-of-a-kind celebration!</strong></p>",Pack of 1,Size,Pack of 1,48619066425657,https://cdn.shopify.com/s/files/1/0791/3871/8009/files/DSC09056.jpg?v=1728199330
9672436744505,Opulent Gift box,Premium baklava,2024-10-06T07:49:37Z,50011616117049,5400.0,500,2024-10-06T07:49:39Z,2024-10-06T07:49:37Z,"<p><strong>Indulge in the ultimate experience with our Opulent Gift Box! This stunning connoisseur is filled with a delicious assortment of Almond nest, cashew baklava, pista burma, cashew nest, tamaria, almond baklava.<br>With a net weight of 570g and a shelf life of up to 45 days, this is the perfect gift for yourself or your loved ones.<br><br>Delight in the exquisite taste and texture, and enjoy seamless doorstep delivery and elegant packaging. Don't miss out on this one-of-a-kind celebration!</strong></p>",Pack of 2,Size,Pack of 1,48619066425657,https://cdn.shopify.com/s/files/1/0791/3871/8009/files/DSC09056.jpg?v=1728199330
9672436744505,Opulent Gift box,Premium baklava,2024-10-06T07:49:37Z,50011616149817,20520.0,500,2024-10-06T07:49:39Z,2024-10-06T07:49:37Z,"<p><strong>Indulge in the ultimate experience with our Opulent Gift Box! This stunning connoisseur is filled with a delicious assortment of Almond nest, cashew baklava, pista burma, cashew nest, tamaria, almond baklava.<br>With a net weight of 570g and a shelf life of up to 45 days, this is the perfect gift for yourself or your loved ones.<br><br>Delight in the exquisite taste and texture, and enjoy seamless doorstep delivery and elegant packaging. Don't miss out on this one-of-a-kind celebration!</strong></p>",Pack of 4,Size,Pack of 1,48619066425657,https://cdn.shopify.com/s/files/1/0791/3871/8009/files/DSC09056.jpg?v=1728199330
9672436744505,Opulent Gift box,Premium baklava,2024-10-06T07:49:37Z,50011616182585,25110.0,500,2024-10-06T07:49:39Z,2024-10-06T07:49:37Z,"<p><strong>Indulge in the ultimate experience with our Opulent Gift Box! This stunning connoisseur is filled with a delicious assortment of Almond nest, cashew baklava, pista burma, cashew nest, tamaria, almond baklava.<br>With a net weight of 570g and a shelf life of up to 45 days, this is the perfect gift for yourself or your loved ones.<br><br>Delight in the exquisite taste and texture, and enjoy seamless doorstep delivery and elegant packaging. Don't miss out on this one-of-a-kind celebration!</strong></p>",Pack of 10,Size,Pack of 1,48619066425657,https://cdn.shopify.com/s/files/1/0791/3871/8009/files/DSC09056.jpg?v=1728199330
9672435827001,Elite Connoisseur Gift box,Premium baklava,2024-10-06T07:30:50Z,50011611889977,2750.0,499,2024-10-06T07:30:55Z,2024-10-06T07:30:50Z,"<p><strong>Indulge in the ultimate experience with our Elite Gift Box! This stunning connoisseur is filled with a delicious assortment of Cashew baklava, walnut baklava, chocolate pista belloria, cashew nest, almond nest, almond baklava.<br>With a net weight of 525g and a shelf life of up to 45 days, this is the perfect gift for yourself or your loved ones.<br><br>Delight in the exquisite taste and texture, and enjoy seamless doorstep delivery and elegant packaging. Don't miss out on this one-of-a-kind celebration!</strong></p>",Pack of 1,Size,Pack of 1,47634589909305,https://cdn.shopify.com/s/files/1/0791/3871/8009/files/Gorumet_Baklava_-_Sattvik_Pure_Vegetarian_Certificate_g_pages-to-jpg-0001_84a2ebf4-0bd5-4f92-8711-bcbc942699cb.jpg?v=1721926235
9672435827001,Elite Connoisseur Gift box,Premium baklava,2024-10-06T07:30:50Z,50011611922745,5500.0,500,2024-10-06T07:30:55Z,2024-10-06T07:30:50Z,"<p><strong>Indulge in the ultimate experience with our Elite Gift Box! This stunning connoisseur is filled with a delicious assortment of Cashew baklava, walnut baklava, chocolate pista belloria, cashew nest, almond nest, almond baklava.<br>With a net weight of 525g and a shelf life of up to 45 days, this is the perfect gift for yourself or your loved ones.<br><br>Delight in the exquisite taste and texture, and enjoy seamless doorstep delivery and elegant packaging. Don't miss out on this one-of-a-kind celebration!</strong></p>",Pack of 2,Size,Pack of 1,47634589909305,https://cdn.shopify.com/s/files/1/0791/3871/8009/files/Gorumet_Baklava_-_Sattvik_Pure_Vegetarian_Certificate_g_pages-to-jpg-0001_84a2ebf4-0bd5-4f92-8711-bcbc942699cb.jpg?v=1721926235
9672435827001,Elite Connoisseur Gift box,Premium baklava,2024-10-06T07:30:50Z,50011611955513,10450.0,500,2024-10-06T07:30:55Z,2024-10-06T07:30:50Z,"<p><strong>Indulge in the ultimate experience with our Elite Gift Box! This stunning connoisseur is filled with a delicious assortment of Cashew baklava, walnut baklava, chocolate pista belloria, cashew nest, almond nest, almond baklava.<br>With a net weight of 525g and a shelf life of up to 45 days, this is the perfect gift for yourself or your loved ones.<br><br>Delight in the exquisite taste and texture, and enjoy seamless doorstep delivery and elegant packaging. Don't miss out on this one-of-a-kind celebration!</strong></p>",Pack of 4,Size,Pack of 1,47634589909305,https://cdn.shopify.com/s/files/1/0791/3871/8009/files/Gorumet_Baklava_-_Sattvik_Pure_Vegetarian_Certificate_g_pages-to-jpg-0001_84a2ebf4-0bd5-4f92-8711-bcbc942699cb.jpg?v=1721926235
9672435827001,Elite Connoisseur Gift box,Premium baklava,2024-10-06T07:30:50Z,50011611988281,25575.0,500,2024-10-06T07:30:55Z,2024-10-06T07:30:50Z,"<p><strong>Indulge in the ultimate experience with our Elite Gift Box! This stunning connoisseur is filled with a delicious assortment of Cashew baklava, walnut baklava, chocolate pista belloria, cashew nest, almond nest, almond baklava.<br>With a net weight of 525g and a shelf life of up to 45 days, this is the perfect gift for yourself or your loved ones.<br><br>Delight in the exquisite taste and texture, and enjoy seamless doorstep delivery and elegant packaging. Don't miss out on this one-of-a-kind celebration!</strong></p>",Pack of 10,Size,Pack of 1,47634589909305,https://cdn.shopify.com/s/files/1/0791/3871/8009/files/Gorumet_Baklava_-_Sattvik_Pure_Vegetarian_Certificate_g_pages-to-jpg-0001_84a2ebf4-0bd5-4f92-8711-bcbc942699cb.jpg?v=1721926235
9672430027065,Prime Connoisseur gift box,Premium baklava,2024-10-06T06:57:23Z,50011586494777,3100.0,493,2024-10-06T06:57:26Z,2024-10-06T06:57:23Z,"<p><strong>Indulge in the ultimate experience with our Prime connoisseur Gift Box! This stunning connoisseur is filled with a delicious assortment of pista burma baklava, chocolate pista cashew baklava, mixed nut nest, finger baklava, belloria, almond baklava.<br><br>With a net weight of 610g and a shelf life of up to 45 days, this is the perfect gift for yourself or your loved ones.<br><br>Delight in the exquisite taste and texture, and enjoy seamless doorstep delivery and elegant packaging. Don't miss out on this one-of-a-kind celebration!</strong></p>",Pack of 1,Size,Pack of 1,48618504061241,https://cdn.shopify.com/s/files/1/0791/3871/8009/files/Mixed_Nest_03.jpg?v=1724233313
9672430027065,Prime Connoisseur gift box,Premium baklava,2024-10-06T06:57:23Z,50011586527545,6200.0,500,2024-10-06T06:57:26Z,2024-10-06T06:57:23Z,"<p><strong>Indulge in the ultimate experience with our Prime connoisseur Gift Box! This stunning connoisseur is filled with a delicious assortment of pista burma baklava, chocolate pista cashew baklava, mixed nut nest, finger baklava, belloria, almond baklava.<br><br>With a net weight of 610g and a shelf life of up to 45 days, this is the perfect gift for yourself or your loved ones.<br><br>Delight in the exquisite taste and texture, and enjoy seamless doorstep delivery and elegant packaging. Don't miss out on this one-of-a-kind celebration!</strong></p>",Pack of 2,Size,Pack of 1,48618504061241,https://cdn.shopify.com/s/files/1/0791/3871/8009/files/Mixed_Nest_03.jpg?v=1724233313
9672430027065,Prime Connoisseur gift box,Premium baklava,2024-10-06T06:57:23Z,50011586560313,11780.0,500,2024-10-06T06:57:26Z,2024-10-06T06:57:23Z,"<p><strong>Indulge in the ultimate experience with our Prime connoisseur Gift Box! This stunning connoisseur is filled with a delicious assortment of pista burma baklava, chocolate pista cashew baklava, mixed nut nest, finger baklava, belloria, almond baklava.<br><br>With a net weight of 610g and a shelf life of up to 45 days, this is the perfect gift for yourself or your loved ones.<br><br>Delight in the exquisite taste and texture, and enjoy seamless doorstep delivery and elegant packaging. Don't miss out on this one-of-a-kind celebration!</strong></p>",Pack of 4,Size,Pack of 1,48618504061241,https://cdn.shopify.com/s/files/1/0791/3871/8009/files/Mixed_Nest_03.jpg?v=1724233313
9672430027065,Prime Connoisseur gift box,Premium baklava,2024-10-06T06:57:23Z,50011586593081,28830.0,500,2024-10-06T06:57:26Z,2024-10-06T06:57:23Z,"<p><strong>Indulge in the ultimate experience with our Prime connoisseur Gift Box! This stunning connoisseur is filled with a delicious assortment of pista burma baklava, chocolate pista cashew baklava, mixed nut nest, finger baklava, belloria, almond baklava.<br><br>With a net weight of 610g and a shelf life of up to 45 days, this is the perfect gift for yourself or your loved ones.<br><br>Delight in the exquisite taste and texture, and enjoy seamless doorstep delivery and elegant packaging. Don't miss out on this one-of-a-kind celebration!</strong></p>",Pack of 10,Size,Pack of 1,48618504061241,https://cdn.shopify.com/s/files/1/0791/3871/8009/files/Mixed_Nest_03.jpg?v=1724233313
